   wave               C          sig   sigcal     lorange      hirange
2759.65    -13442.62565   586990.816  146.748       0.000   176322.807
2759.92    -13522.35389   426265.750  106.566       0.000   160863.259
2760.19    -13603.10295   333577.605   83.394       0.000   148109.001
2760.45    -13684.89175   273376.061   68.344       0.000   137410.701
2760.72    -13767.73965   231185.777   57.796       0.000   128311.517
2760.99    -13851.66649   200010.026   48.002       0.000   120480.695
2761.25    -13936.69265   176055.693   42.253       0.000   113672.875
2761.52    -14022.83897   157089.173   37.701       0.000   107702.208
2761.79    -14110.12684   141710.211   34.010       0.000   102425.344
2762.06    -14198.57822   128996.761   30.959       0.000    97729.944
2762.32    -14288.21559   118317.110   28.396       0.000    93526.724
2762.59    -14379.06204   109224.074   26.214       0.000    89743.835
2762.86    -14471.14126   101392.293   23.320       0.000    86322.800
2763.13    -14564.47755    94579.448   21.753       0.000    83215.548
 2763.4    -14659.09584    88601.399   20.378       0.000    80382.198
2763.67    -14755.02175    83315.741   19.163       0.000    77789.383
2763.93    -14852.28157    78610.630   18.080       0.000    75408.980
 2764.2    -14950.90228    74397.026   17.111       0.000    73217.114
2764.47    -15050.91163    70603.165   15.533       0.000    71193.391
2764.74    -15152.33808    67170.577   14.778       0.000    69320.281
2765.01     -15255.2109    64051.147   14.091       0.000    67582.638
2765.28    -15359.56016    61204.927   13.465       0.000    65967.309
2765.55    -15465.41677    58598.477   12.892       0.000    64462.812
2765.82     -15572.8125    56203.595   12.365       0.000    63059.088
2766.09    -15681.78002    53996.331   11.339       0.000    61747.281
2766.36    -15792.35292    51956.220   10.911       0.000    60519.567
2766.63    -15904.56575    50065.669   10.514       0.000    59369.008
 2766.9    -16018.45408    48309.474   10.145       0.000    58289.434
2767.18    -16134.05447    46674.427    9.802       0.000    57275.334
2767.45    -16251.40459    45149.003    9.481       0.000    56321.779
2767.72    -16370.54319    43723.097    9.182       0.000    55424.340
2767.99    -16491.51018    42387.817    8.478       0.000    54579.033
2768.26    -16614.34667    41135.305    8.227       0.000    53782.262
2768.53    -16739.09497    39958.593    7.992       0.000    53030.775
 2768.8    -16865.79873    38851.482    7.770       0.000    52321.625
