   wave         C       sig  sigcal lorange hirange
4008.27  69.20806    18.988   0.126  17.617  24.496
4008.88   69.1085    18.948   0.125  17.576  24.461
4009.49  69.00906    18.908   0.125  17.535  24.426
 4010.1  68.90975    18.868   0.125  17.494  24.391
4010.71  68.81056    18.827   0.125  17.452  24.356
4011.32   68.7115    18.787   0.125  17.411  24.320
4011.93  68.61257    18.746   0.125  17.369  24.284
4012.54  68.51377    18.706   0.125  17.328  24.247
4013.15  68.41509    18.665   0.125  17.286  24.210
4013.76  68.31653    18.625   0.125  17.245  24.173
4014.38  68.21811    18.584   0.125  17.203  24.136
4014.99  68.11981    18.543   0.125  17.161  24.098
 4015.6  68.02164    18.503   0.125  17.119  24.060
4016.21   67.9236    18.462   0.125  17.077  24.022
4016.82  67.82568    18.421   0.125  17.036  23.983
4017.43  67.72789    18.380   0.124  16.994  23.945
4018.04  67.63023    18.339   0.124  16.952  23.905
4018.66   67.5327    18.298   0.124  16.909  23.866
4019.27  67.43529    18.257   0.124  16.867  23.826
4019.88  67.33802    18.216   0.124  16.825  23.787
4020.49  67.24087    18.175   0.124  16.783  23.746
 4021.1  67.14385    18.134   0.124  16.741  23.706
4021.72  67.04696    18.093   0.124  16.698  23.665
4022.33   66.9502    18.052   0.124  16.656  23.624
4022.94  66.85357    18.011   0.124  16.614  23.583
4023.55  66.75706    17.970   0.124  16.571  23.542
4024.16  66.66069    17.928   0.124  16.529  23.500
4024.78  66.56444    17.887   0.123  16.486  23.458
4025.39  66.46833    17.846   0.123  16.444  23.416
 4026.0  66.37234    17.805   0.123  16.401  23.374
4026.61  66.27648    17.764   0.123  16.359  23.331
4027.23  66.18075    17.722   0.123  16.316  23.288
4027.84  66.08516    17.681   0.123  16.274  23.245
4028.45  65.98969    17.640   0.123  16.231  23.202
4029.07  65.89435    17.598   0.123  16.188  23.159
4029.68  65.79914    17.557   0.123  16.145  23.115
4030.29  65.70406    17.516   0.123  16.103  23.071
 4030.9  65.60911    17.474   0.122  16.060  23.027
4031.52  65.51429    17.433   0.122  16.017  22.983
4032.13  65.41961    17.392   0.122  15.974  22.938
4032.74  65.32505    17.350   0.122  15.931  22.894
4033.36  65.23062    17.309   0.122  15.889  22.849
4033.97  65.13632    17.267   0.122  15.846  22.804
4034.58  65.04216    17.226   0.122  15.803  22.759
 4035.2  64.94812    17.184   0.122  15.760  22.713
4035.81  64.85421    17.143   0.122  15.717  22.668
4036.43  64.76044    17.101   0.122  15.674  22.622
4037.04   64.6668    17.060   0.121  15.631  22.576
4037.65  64.57328    17.019   0.121  15.588  22.530
4038.27   64.4799    16.977   0.121  15.545  22.484
4038.88  64.38665    16.936   0.121  15.502  22.437
 4039.5  64.29353    16.894   0.121  15.459  22.391
4040.11  64.20054    16.853   0.121  15.416  22.344
4040.72  64.10768    16.811   0.121  15.373  22.297
4041.34  64.01495    16.770   0.121  15.330  22.250
4041.95  63.92235    16.729   0.121  15.287  22.203
4042.57  63.82989    16.687   0.120  15.243  22.155
4043.18  63.73755    16.646   0.120  15.200  22.108
 4043.8  63.64535    16.604   0.120  15.157  22.060
4044.41  63.55328    16.563   0.120  15.114  22.013
4045.02  63.46134    16.522   0.120  15.071  21.965
4045.64  63.36953    16.480   0.120  15.028  21.917
4046.25  63.27785    16.439   0.120  14.985  21.869
4046.87   63.1863    16.397   0.120  14.941  21.820
4047.48  63.09489    16.356   0.120  14.898  21.772
 4048.1   63.0036    16.315   0.119  14.855  21.723
4048.71  62.91245    16.274   0.119  14.812  21.675
4049.33  62.82143    16.232   0.119  14.769  21.626
4049.94  62.73054    16.191   0.119  14.726  21.577
4050.56  62.63978    16.150   0.119  14.683  21.528
4051.17  62.54915    16.108   0.119  14.639  21.479
4051.79  62.45865    16.067   0.119  14.596  21.430
4052.41  62.36829    16.026   0.119  14.553  21.381
4053.02  62.27805    15.985   0.118  14.510  21.331
4053.64  62.18795    15.944   0.118  14.467  21.282
4054.25  62.09798    15.903   0.118  14.424  21.232
4054.87  62.00814    15.861   0.118  14.381  21.183
4055.48  61.91843    15.820   0.118  14.337  21.133
 4056.1  61.82886    15.779   0.118  14.294  21.083
4056.71  61.73941    15.738   0.118  14.251  21.033
