    wave            C        sig  sigcal     lorange    hirange
 4358.94     46.57162      3.364   0.067       1.506      5.945
 4359.94     46.48431      3.360   0.067       1.495      5.940
 4360.94     46.39847      3.357   0.067       1.484      5.935
 4361.93     46.31407      3.354   0.067       1.473      5.929
 4362.93      46.2311      3.351   0.067       1.463      5.924
 4363.93     46.14954      3.348   0.067       1.452      5.919
 4364.92     46.06938      3.346   0.067       1.442      5.914
 4365.92     45.99061      3.343   0.067       1.432      5.910
 4366.92      45.9132      3.340   0.067       1.422      5.905
 4367.91     45.83715      3.338   0.067       1.412      5.900
 4368.91     45.76244      3.335   0.067       1.402      5.896
  4369.9     45.68906      3.333   0.067       1.392      5.891
  4370.9     45.61699      3.331   0.067       1.382      5.887
  4371.9     45.54622      3.329   0.067       1.373      5.883
 4372.89     45.47673      3.326   0.067       1.363      5.879
 4373.89     45.40852      3.325   0.068       1.354      5.875
 4374.88     45.34157      3.323   0.068       1.345      5.872
 4375.88     45.27587      3.321   0.068       1.335      5.868
 4376.87     45.21141      3.319   0.068       1.326      5.864
 4377.87     45.14818      3.317   0.068       1.317      5.861
 4378.86     45.08615      3.316   0.068       1.308      5.858
 4379.86     45.02534      3.314   0.068       1.300      5.854
 4380.85     44.96571      3.313   0.068       1.291      5.851
 4381.84     44.90727      3.312   0.068       1.282      5.848
 4382.84     44.84999      3.310   0.068       1.274      5.845
 4383.83     44.79388      3.309   0.068       1.265      5.842
 4384.83     44.73892      3.308   0.068       1.257      5.840
 4385.82      44.6851      3.307   0.068       1.248      5.837
 4386.81      44.6324      3.306   0.068       1.240      5.835
 4387.81     44.58083      3.305   0.068       1.232      5.832
  4388.8     44.53038      3.304   0.068       1.224      5.830
 4389.79     44.48102      3.304   0.068       1.216      5.828
 4390.78     44.43276      3.303   0.068       1.208      5.826
 4391.78     44.38558      3.302   0.068       1.200      5.824
 4392.77     44.33948      3.302   0.068       1.192      5.822
 4393.76     44.29445      3.302   0.068       1.184      5.820
 4394.75     44.25048      3.301   0.068       1.176      5.818
 4395.75     44.20756      3.301   0.068       1.169      5.817
 4396.74     44.16569      3.301   0.068       1.161      5.815
 4397.73     44.12485      3.301   0.068       1.154      5.814
 4398.72     44.08504      3.300   0.068       1.146      5.813
 4399.71     44.04625      3.300   0.068       1.139      5.812
  4400.7     44.00848      3.301   0.069       1.132      5.811
  4401.7     43.97171      3.301   0.069       1.124      5.810
 4402.69     43.93594      3.301   0.069       1.117      5.809
 4403.68     43.90117      3.301   0.069       1.110      5.808
 4404.67     43.86738      3.302   0.069       1.103      5.807
 4405.66     43.83458      3.302   0.069       1.096      5.807
 4406.65     43.80275      3.303   0.069       1.089      5.806
 4407.64     43.77188      3.303   0.069       1.082      5.806
