    wave              C          sig    sigcal       lorange     hirange
 4634.43       70.20087        4.866     0.068         5.691       8.090
  4635.4         70.515        4.896     0.068         5.722       8.160
 4636.36       70.83286        4.927     0.068         5.754       8.231
 4637.32       71.15451        4.958     0.068         5.786       8.304
 4638.29       71.48002        4.990     0.068         5.819       8.377
 4639.25       71.80943        5.022     0.068         5.852       8.452
 4640.21       72.14281        5.054     0.069         5.885       8.528
 4641.18       72.48021        5.088     0.069         5.919       8.605
 4642.14       72.82171        5.121     0.069         5.954       8.683
  4643.1       73.16736        5.155     0.069         5.988       8.762
 4644.06       73.51723        5.190     0.069         6.024       8.843
 4645.03       73.87138        5.225     0.069         6.060       8.925
 4645.99       74.22989        5.261     0.069         6.096       9.009
 4646.95       74.59282        5.297     0.069         6.133       9.094
