   wave            C        sig  sigcal    lorange    hirange
3996.42    832.53128    349.987   0.255    606.447      0.000
3997.03    806.03238    342.197   0.260    582.174      0.000
3997.64    781.13193    334.914   0.261    559.459      0.000
3998.25    757.68966    328.094   0.266    538.163      0.000
3998.86    735.58122    321.700   0.267    518.161      0.000
3999.47    714.69603    315.699   0.268    499.345      0.000
4000.08    694.93537    310.061   0.273    481.616      0.000
4000.69    676.21091    304.759   0.274    464.888      0.000
 4001.3     658.4433    299.769   0.279    449.082      0.000
4001.91    641.56111    295.068   0.280    434.128      0.000
4002.52    625.49982    290.638   0.282    419.961      0.000
4003.13    610.20107    286.461   0.286    406.524      0.000
4003.74    595.61187    282.519   0.288    393.766      0.000
4004.35    581.68404    278.799   0.293    381.638      0.000
4004.96    568.37367    275.287   0.295    370.098      0.000
4005.57    555.64064    271.970   0.299    359.106      0.000
4006.18    543.44825    268.838   0.301    348.626      0.000
 4006.8    531.76283    265.881   0.306    338.625      0.000
4007.41    520.55346    263.087   0.308    329.074      0.000
4008.02    509.79168    260.450   0.310    319.943      0.000
4008.63    499.45124    257.961   0.315    311.208      0.000
4009.24    489.50793    255.612   0.317    302.845      0.000
4009.85    479.93934    253.398   0.322    294.832      0.000
4010.46    470.72472    251.311   0.324    287.148      0.000
4011.07    461.84483    249.346   0.329    279.776      0.000
4011.68    453.28179    247.498   0.332    272.698      0.000
4012.29    445.01897    245.762   0.337    265.898      0.000
 4012.9     437.0409    244.133   0.339    259.360      0.000
4013.52    429.33314    242.607   0.345    253.071      0.000
4014.13    421.88222    241.181   0.347    247.018      0.000
4014.74    414.67553    239.850   0.353    241.188      0.000
4015.35     407.7013    238.611   0.356    235.571      0.000
4015.96    400.94848    237.462   0.361    230.156      0.000
4016.57    394.40673    236.400   0.364    224.932      0.000
4017.19    388.06633    235.421   0.370    219.891      0.000
 4017.8    381.91814    234.524   0.373    215.024      0.000
4018.41     375.9536    233.706   0.379    210.322      0.000
4019.02     370.1646    232.966   0.382    205.779      0.000
4019.63    364.54355    232.302   0.388    201.385      0.000
4020.25    359.08326    231.711   0.392    197.136      0.000
4020.86    353.77695    231.194   0.398    193.024      0.000
4021.47    348.61822    230.747   0.401    189.043      0.000
4022.08    343.60103    230.370   0.408    185.188      0.000
4022.69    338.71964    230.063   0.412    181.453      0.000
4023.31    333.96864    229.823   0.418    177.833      0.000
4023.92    329.34289    229.650   0.423    174.323      0.000
4024.53    324.83752    229.545   0.429    170.919      0.000
4025.14    320.44791    229.505   0.434    167.616      0.000
4025.76    316.16968    229.531   0.441    164.411      0.000
4026.37    311.99865    229.622   0.445    161.298      0.000
4026.98    307.93086    229.778   0.453    158.276      0.000
 4027.6    303.96255    229.999   0.458    155.339      0.000
4028.21    300.09012    230.285   0.465    152.485      0.000
4028.82    296.31016    230.636   0.470    149.711      0.000
4029.43     292.6194    231.052   0.478    147.013      0.000
4030.05    289.01475    231.535   0.484    144.389      0.000
4030.66    285.49324    232.083   0.492    141.837      0.000
4031.27    282.05203    232.698   0.500    139.352      0.000
4031.89    278.68844    233.380   0.506    136.933      0.000
 4032.5    275.39986    234.131   0.515    134.578      0.000
4033.11    272.18384    234.951   0.522    132.284      0.000
4033.73    269.03801    235.842   0.531    130.049      0.000
4034.34    265.96012    236.803   0.538    127.871      0.000
4034.96    262.94799    237.838   0.547    125.748      0.289
4035.57    259.99955    238.947   0.557    123.679      0.595
4036.18    257.11282    240.132   0.564    121.660      0.889
 4036.8    254.28589    241.394   0.575    119.692      1.174
4037.41    251.51693    242.736   0.583    117.771      1.449
4038.02    248.80419    244.160   0.593    115.897      1.715
4038.64    246.14598    245.668   0.602    114.067      1.972
4039.25    243.54069    247.262   0.613    112.281      2.221
4039.87    240.98675    248.946   0.625    110.537      2.462
4040.48    238.48269    250.722   0.634    108.834      2.695
 4041.1    236.02705    252.592   0.647    107.170      2.921
4041.71    233.61846    254.562   0.657    105.544      3.139
4042.32    231.25559    256.633   0.670    103.956      3.350
