   wave              C           sig   sigcal     lorange       hirange
2677.19    -3245.99223      3490.256    4.084    2713.298         0.000
2677.49    -3238.52733      3466.434    4.090    2698.048         0.000
2677.79    -3231.13603      3442.836    4.063    2682.939         0.000
2678.08    -3223.81761      3419.459    4.035    2667.968         0.000
2678.38    -3216.57132      3396.301    4.008    2653.134         0.000
2678.68    -3209.39645      3373.359    4.014    2638.434         0.000
2678.98     -3202.2923      3350.630    3.987    2623.867         0.000
2679.28    -3195.25817      3328.110    3.960    2609.430         0.000
2679.58    -3188.29337      3305.798    3.934    2595.123         0.000
2679.88    -3181.39722      3283.691    3.908    2580.942         0.000
2680.18    -3174.56907      3261.786    3.914    2566.886         0.000
2680.48    -3167.80826      3240.080    3.888    2552.954         0.000
2680.79    -3161.11414      3218.571    3.862    2539.143         0.000
2681.09    -3154.48608      3197.257    3.837    2525.452         0.000
2681.39    -3147.92345      3176.135    3.811    2511.880         0.000
2681.69    -3141.42565      3155.202    3.818    2498.424         0.000
2681.99    -3134.99206      3134.456    3.793    2485.082         0.000
2682.29    -3128.62208      3113.895    3.768    2471.855         0.000
2682.59    -3122.31513      3093.517    3.743    2458.739         0.000
2682.89    -3116.07063      3073.319    3.749    2445.733         0.000
 2683.2    -3109.88801      3053.299    3.725    2432.835         0.000
 2683.5    -3103.76671      3033.456    3.701    2420.045         0.000
 2683.8    -3097.70617      3013.785    3.677    2407.361         0.000
 2684.1    -3091.70585      2994.287    3.653    2394.781         0.000
2684.41    -3085.76521      2974.958    3.659    2382.304         0.000
2684.71    -3079.88372      2955.796    3.636    2369.928         0.000
2685.01    -3074.06086      2936.800    3.612    2357.653         0.000
2685.31    -3068.29613      2917.968    3.589    2345.476         0.000
2685.62      -3062.589      2899.297    3.566    2333.397         0.000
2685.92    -3056.93899      2880.786    3.543    2321.413         0.000
2686.22     -3051.3456      2862.432    3.549    2309.525         0.000
2686.53    -3045.80834      2844.234    3.527    2297.730         0.000
2686.83    -3040.32675      2826.191    3.504    2286.028         0.000
2687.13    -3034.90035      2808.299    3.482    2274.416         0.000
2687.44    -3029.52868      2790.558    3.460    2262.895         0.000
2687.74    -3024.21129      2772.966    3.466    2251.462         0.000
2688.05    -3018.94772      2755.521    3.444    2240.117         0.000
2688.35    -3013.73752      2738.221    3.423    2228.859         0.000
2688.66    -3008.58028      2721.065    3.401    2217.685         0.000
2688.96    -3003.47555      2704.051    3.380    2206.596         0.000
2689.26     -2998.4229      2687.177    3.359    2195.590         0.000
2689.57    -2993.42194      2670.442    3.365    2184.666         0.000
2689.88    -2988.47223      2653.845    3.344    2173.823         0.000
2690.18    -2983.57338      2637.383    3.323    2163.060         0.000
2690.49    -2978.72499      2621.055    3.303    2152.376         0.000
2690.79    -2973.92666      2604.860    3.282    2141.769         0.000
 2691.1      -2969.178      2588.796    3.262    2131.240         0.000
 2691.4    -2964.47864      2572.863    3.268    2120.786         0.000
2691.71    -2959.82819      2557.057    3.247    2110.408         0.000
2692.02    -2955.22629      2541.379    3.228    2100.103         0.000
2692.32    -2950.67256      2525.826    3.208    2089.872         0.000
2692.63    -2946.16665      2510.397    3.188    2079.712         0.000
2692.93     -2941.7082      2495.091    3.169    2069.624         0.000
2693.24    -2937.29686      2479.907    3.149    2059.606         0.000
2693.55    -2932.93228      2464.843    3.155    2049.658         0.000
2693.86    -2928.61413      2449.898    3.136    2039.778         0.000
2694.16    -2924.34207      2435.071    3.117    2029.966         0.000
2694.47    -2920.11576      2420.360    3.098    2020.221         0.000
2694.78    -2915.93489      2405.764    3.079    2010.542         0.000
2695.09    -2911.79912      2391.283    3.061    2000.928         0.000
2695.39    -2907.70815      2376.915    3.042    1991.379         0.000
 2695.7    -2903.66166      2362.658    3.048    1981.893         0.000
2696.01    -2899.65935      2348.512    3.030    1972.470         0.000
2696.32    -2895.70091      2334.475    3.011    1963.109         0.000
2696.63    -2891.78604      2320.547    2.994    1953.810         0.000
2696.93    -2887.91444      2306.726    2.976    1944.571         0.000
2697.24    -2884.08584      2293.010    2.958    1935.392         0.000
2697.55    -2880.29993      2279.400    2.940    1926.272         0.000
2697.86    -2876.55645      2265.894    2.923    1917.210         0.000
2698.17    -2872.85511      2252.491    2.928    1908.206         0.000
2698.48    -2869.19563      2239.190    2.911    1899.259         0.000
2698.79    -2865.57776      2225.990    2.894    1890.368         0.000
 2699.1    -2862.00122      2212.890    2.877    1881.532         0.000
2699.41    -2858.46574      2199.889    2.860    1872.752         0.000
2699.72    -2854.97109      2186.986    2.843    1864.026         0.000
2700.03    -2851.51699      2174.180    2.826    1855.353         0.000
2700.34    -2848.10319      2161.470    2.810    1846.733         0.000
2700.65    -2844.72946      2148.856    2.794    1838.166         0.000
2700.96    -2841.39555      2136.335    2.799    1829.650         0.000
2701.27    -2838.10121      2123.909    2.782    1821.185         0.000
2701.58    -2834.84622      2111.575    2.766    1812.771         0.000
2701.89    -2831.63034      2099.332    2.750    1804.407         0.000
 2702.2    -2828.45333      2087.181    2.734    1796.091         0.000
2702.51    -2825.31498      2075.119    2.718    1787.825         0.000
2702.82    -2822.21507      2063.147    2.703    1779.606         0.000
2703.14    -2819.15336      2051.263    2.687    1771.435         0.000
2703.45    -2816.12966      2039.467    2.672    1763.310         0.000
2703.76    -2813.14373      2027.757    2.656    1755.232         0.000
2704.07    -2810.19538      2016.134    2.661    1747.200         0.000
2704.38    -2807.28441      2004.596    2.646    1739.213         0.000
 2704.7    -2804.41059      1993.142    2.631    1731.271         0.000
2705.01    -2801.57374      1981.772    2.616    1723.373         0.000
2705.32    -2798.77367      1970.485    2.601    1715.518         0.000
2705.63    -2796.01016      1959.282    2.586    1707.707         0.000
2705.95    -2793.28304      1948.159    2.572    1699.938         0.000
2706.26    -2790.59212      1937.117    2.557    1692.211         0.000
2706.57     -2787.9372      1926.155    2.543    1684.526         0.000
2706.89    -2785.31812      1915.274    2.528    1676.882         0.000
 2707.2    -2782.73468      1904.471    2.514    1669.278         0.000
2707.51    -2780.18672      1893.747    2.500    1661.981         0.000
2707.83    -2777.67406      1883.100    2.505    1663.463         0.000
2708.14    -2775.19653      1872.530    2.490    1664.977         0.000
2708.45    -2772.75395      1862.036    2.477    1666.523         0.000
2708.77    -2770.34617      1851.619    2.463    1668.101         0.000
2709.08    -2767.97302      1841.277    2.449    1669.711         0.000
 2709.4    -2765.63435      1831.009    2.435    1671.352         0.000
2709.71    -2763.32998      1820.815    2.422    1673.027         0.000
2710.03    -2761.05978      1810.695    2.408    1674.733         0.000
2710.34    -2758.82358      1800.648    2.395    1676.472         0.000
2710.66    -2756.62124      1790.673    2.382    1678.243         0.000
2710.97    -2754.45261      1780.770    2.368    1680.047         0.000
2711.29    -2752.31754      1770.939    2.355    1681.883         0.000
 2711.6    -2750.21589      1761.178    2.342    1683.753         0.000
2711.92    -2748.14752      1751.487    2.329    1685.655         0.000
2712.23     -2746.1123      1741.867    2.317    1687.590         0.000
2712.55    -2744.11009      1732.316    2.304    1689.558         0.000
2712.86    -2742.14075      1722.834    2.291    1691.560         0.000
2713.18    -2740.20416      1713.420    2.296    1693.595         0.000
 2713.5    -2738.30018      1704.073    2.283    1695.663         0.000
2713.81     -2736.4287      1694.795    2.271    1697.766         0.000
2714.13    -2734.58958      1685.583    2.259    1699.901         0.000
2714.45    -2732.78271      1676.438    2.246    1702.071         0.000
2714.76    -2731.00797      1667.359    2.234    1704.275         0.000
2715.08    -2729.26523      1658.346    2.222    1706.513         0.000
 2715.4     -2727.5544      1649.398    2.210    1708.786         0.000
2715.71    -2725.87534      1640.516    2.198    1711.093         0.000
2716.03    -2724.22796      1631.697    2.186    1713.434         0.000
2716.35    -2722.61214      1622.943    2.175    1715.811         0.000
2716.67    -2721.02777      1614.253    2.163    1718.222         0.000
2716.98    -2719.47477      1605.626    2.152    1720.668         0.000
 2717.3    -2717.95301      1597.063    2.140    1723.150         0.000
2717.62    -2716.46241      1588.562    2.129    1725.667         0.000
2717.94    -2715.00286      1580.123    2.117    1728.220         0.000
2718.26    -2713.57426      1571.747    2.106    1730.809         0.000
2718.58    -2712.17654      1563.432    2.095    1733.434         0.000
2718.89    -2710.80959      1555.179    2.084    1736.094         0.000
2719.21    -2709.47332      1546.987    2.073    1738.792         0.000
2719.53    -2708.16764      1538.855    2.062    1741.525         0.000
2719.85    -2706.89248      1530.784    2.051    1744.296         0.000
2720.17    -2705.64774      1522.774    2.041    1747.103         0.000
2720.49    -2704.43334      1514.823    2.030    1749.948         0.000
2720.81    -2703.24921      1506.933    2.019    1752.830         0.000
2721.13    -2702.09527      1499.102    2.009    1755.749         0.000
2721.45    -2700.97143      1491.330    1.998    1758.707         0.000
2721.77    -2699.87763      1483.617    1.988    1761.702         0.000
2722.09     -2698.8138      1475.963    1.978    1764.736         0.000
